model,regime,country,feature_set,L,protocol,phase,RMSE,MAE,QLIKE,RMSE_CV,tuning_val_qlike,tuning_val_mse,tuning_best_epoch,final_epochs,n_features,is_best_L,best_val_loss,epochs_used,n_refits
TST,covid,US,extended,252,static,Pre-crash,0.093473908919109,0.0659164169004985,0.0199395009297937,0.1940418479888616,0.0184376327355541,0.0113987240259606,22.0,22.0,28,True,,,
TST,covid,US,extended,252,static,Crash,1.2899423844803477,0.9195471888496762,0.0626823890495348,0.3591331825761821,0.0184376327355541,0.0113987240259606,22.0,22.0,28,True,,,
TST,covid,US,extended,252,static,Recovery,0.2325372769745192,0.1654992142381767,0.0235107988141647,0.2324890982626243,0.0184376327355541,0.0113987240259606,22.0,22.0,28,True,,,
TST,covid,KR,extended,22,static,Full Test,0.2636535938001472,0.1682421621536055,0.0253688971640343,0.2585407876197182,0.0129592042787264,0.0102751951322567,30.0,30.0,28,True,,,
TST,covid,KR,extended,22,static,Pre-crash,0.1340127963579555,0.0918818439756121,0.0116996100320878,0.1718837512318796,0.0129592042787264,0.0102751951322567,30.0,30.0,28,True,,,
TST,covid,KR,extended,22,static,Crash,0.3610562108965177,0.2851231069791884,0.0167686054926743,0.183763606872719,0.0129592042787264,0.0102751951322567,30.0,30.0,28,True,,,
TST,covid,KR,extended,22,static,Recovery,0.26880430240495,0.1693781584811707,0.0288013511990171,0.2799507837097508,0.0129592042787264,0.0102751951322567,30.0,30.0,28,True,,,
TST,covid,JP,extended,60,static,Full Test,0.2541897577898756,0.1674036513231381,0.026970370672853,0.2920442224744241,0.0187786978651118,0.0102886168177095,55.0,55.0,28,True,,,
TST,covid,JP,extended,60,static,Pre-crash,0.1277162833476228,0.1019053255969827,0.0254963888302238,0.2379712984089111,0.0187786978651118,0.0102886168177095,55.0,55.0,28,True,,,
TST,covid,JP,extended,60,static,Crash,0.524114491284499,0.3748772112946761,0.0230941212263622,0.2289687494849166,0.0187786978651118,0.0102886168177095,55.0,55.0,28,True,,,
TST,covid,JP,extended,60,static,Recovery,0.2274243018119037,0.1578307863204709,0.0276278445453804,0.2898344118608697,0.0187786978651118,0.0102886168177095,55.0,55.0,28,True,,,
TST,911,JP,extended,60,expanding,Full Test,0.2587794298776251,0.2080713272991037,0.0173280997683353,0.1884826371804885,,,,,28,True,0.0137830838184649,35.0,7.0
TST,911,JP,extended,60,expanding,Shock,0.355520900737929,0.290680719273431,0.0223077911332803,0.2054561517092346,,,,,28,True,0.0137830838184649,35.0,7.0
TST,911,JP,extended,60,expanding,Recovery,0.2260956478693551,0.1860421561059497,0.0160001820710167,0.1769627687414517,,,,,28,True,0.0137830838184649,35.0,7.0
TST,911,KR,extended,22,expanding,Full Test,0.4099828758554262,0.2541901697130764,0.0289163093005666,0.2905114370684913,,,,,28,True,0.0236466717672431,20.0,7.0
TST,911,KR,extended,22,expanding,Shock,0.6719674363817303,0.285930128009231,0.0422850602114684,0.4906299787613657,,,,,28,True,0.0236466717672431,20.0,7.0
TST,911,KR,extended,22,expanding,Recovery,0.312845830590204,0.2463279782085243,0.0256047838455725,0.2200720886008999,,,,,28,True,0.0236466717672431,20.0,7.0
TST,911,US,extended,22,expanding,Full Test,0.2573085866186277,0.1845178813846023,0.0269363645757883,0.2443577919482542,,,,,28,True,0.0235695276677825,35.0,7.0
TST,911,US,extended,22,expanding,Shock,0.3853157284398578,0.2986949634552002,0.02532668574489,0.2445030380632296,,,,,28,True,0.0235695276677825,35.0,7.0
TST,911,US,extended,22,expanding,Recovery,0.21797279680893,0.1585685445503755,0.0273022006737197,0.233336839089252,,,,,28,True,0.0235695276677825,35.0,7.0
TST,covid,JP,extended,60,expanding,Full Test,0.2479873903329821,0.1546469784709585,0.0240750589294344,0.2849181856222764,,,,,28,True,0.0201753610523349,18.0,12.0
TST,covid,JP,extended,60,expanding,Pre-crash,0.1341562400652013,0.1095376190814104,0.0284443701635561,0.2499707461035176,,,,,28,True,0.0201753610523349,18.0,12.0
TST,covid,JP,extended,60,expanding,Crash,0.5033261861175246,0.3572221994400024,0.0186889476607653,0.2198870081533089,,,,,28,True,0.0201753610523349,18.0,12.0
TST,covid,JP,extended,60,expanding,Recovery,0.2227531199613977,0.1419570841776427,0.0238500527110403,0.2838813574443003,,,,,28,True,0.0201753610523349,18.0,12.0
TST,covid,KR,extended,22,expanding,Full Test,0.3517170629149926,0.1944083500533334,0.0303854477014585,0.344896518020781,,,,,28,True,0.0151999579750697,27.0,13.0
TST,covid,KR,extended,22,expanding,Pre-crash,0.1439405289337312,0.104520959513528,0.0159866600185603,0.1846169824062618,,,,,28,True,0.0151999579750697,27.0,13.0
TST,covid,KR,extended,22,expanding,Crash,0.8674708632590409,0.5241737819853283,0.0629659310644148,0.44150902235874,,,,,28,True,0.0151999579750697,27.0,13.0
TST,covid,KR,extended,22,expanding,Recovery,0.2714835110054332,0.1747259781695902,0.0294467363383302,0.2827410907871175,,,,,28,True,0.0151999579750697,27.0,13.0
TST,covid,US,extended,252,expanding,Full Test,0.435479530927489,0.2190797343970306,0.029812812295908,0.3798388680478179,,,,,28,True,0.0212202809287076,38.0,13.0
TST,covid,US,extended,252,expanding,Pre-crash,0.1154560846386275,0.0868452195610318,0.0307387066253424,0.2396744961658254,,,,,28,True,0.0212202809287076,38.0,13.0
TST,covid,US,extended,252,expanding,Crash,1.3151195818277823,0.932046515601022,0.0643289467052741,0.3661427724001302,,,,,28,True,0.0212202809287076,38.0,13.0
TST,covid,US,extended,252,expanding,Recovery,0.2309901361310045,0.1652042428031563,0.0258688272744138,0.2309422779666533,,,,,28,True,0.0212202809287076,38.0,13.0
TST,gfc,JP,extended,22,expanding,Full Test,0.4196705610068519,0.2226380536444167,0.021730357981834,0.3086811427557206,,,,,28,True,0.0223933303178066,25.0,24.0
TST,gfc,JP,extended,22,expanding,Pre-Lehman,0.2037106980244696,0.1429459603254545,0.0153055411171569,0.1892294886245026,,,,,28,True,0.0223933303178066,25.0,24.0
TST,gfc,JP,extended,22,expanding,Lehman Crisis,0.7737142390159967,0.4614395535828774,0.0426029949252709,0.3637003889673483,,,,,28,True,0.0223933303178066,25.0,24.0
TST,gfc,JP,extended,22,expanding,Recovery,0.186788922008677,0.1557723245063385,0.0139406652540902,0.1505111236581433,,,,,28,True,0.0223933303178066,25.0,24.0
TST,gfc,KR,extended,60,expanding,Full Test,0.434569375550244,0.2288205512104276,0.0181905479653232,0.2956957564288095,,,,,28,True,0.0183763657319013,33.0,24.0
TST,gfc,KR,extended,60,expanding,Pre-Lehman,0.1828459312897688,0.14343616084619,0.0127985468942412,0.1600223551028209,,,,,28,True,0.0183763657319013,33.0,24.0
TST,gfc,KR,extended,60,expanding,Lehman Crisis,0.7950468137919392,0.4555802996885978,0.0333003358195723,0.3414197455643133,,,,,28,True,0.0183763657319013,33.0,24.0
TST,gfc,KR,extended,60,expanding,Recovery,0.2632631399925377,0.1878587640821933,0.0144386145621503,0.1984243302500412,,,,,28,True,0.0183763657319013,33.0,24.0
TST,gfc,US,extended,60,expanding,Full Test,0.5914414885872514,0.3238255747480175,0.0317519362390327,0.3658945133556864,,,,,28,True,0.0259513245202122,95.0,25.0
TST,gfc,US,extended,60,expanding,Pre-Lehman,0.2564365043844287,0.1810209120330878,0.0198950001905768,0.2300252126914962,,,,,28,True,0.0259513245202122,95.0,25.0
TST,gfc,US,extended,60,expanding,Lehman Crisis,1.0854789329081052,0.7082404434680939,0.063774765133038,0.3838133737088763,,,,,28,True,0.0259513245202122,95.0,25.0
TST,gfc,US,extended,60,expanding,Recovery,0.3345357662212377,0.2523747660219669,0.0256616041694377,0.212634938703238,,,,,28,True,0.0259513245202122,95.0,25.0
TST,normal,JP,extended,22,expanding,Full Test,0.1923137743057049,0.1235803348152604,0.0237120112506321,0.2825895788627051,,,,,28,True,0.0163939427523239,22.0,73.0
TST,normal,KR,extended,22,expanding,Full Test,0.1093355812366316,0.0800855485362521,0.0171263185418251,0.2056681209830421,,,,,28,True,0.0134191557331745,22.0,74.0
TST,normal,US,extended,22,expanding,Full Test,0.1714883237898894,0.1040855448311083,0.0246109579799326,0.2931026155506992,,,,,28,True,0.0196303541672485,20.0,76.0
