regime,country,feature_set,L,val_qlike,val_mse,val_rmse,val_rmse_cv,best_epoch,epochs_used,is_best_L
normal,JP,core,60,0.014777317051656002,0.032479476952842375,0.18022063155616966,0.21358274747424627,9,19,False
normal,JP,core,252,0.014608983834453384,0.03078517948959762,0.1754570598905988,0.207937352075629,30,40,True
normal,JP,momentum,22,0.014076047802932395,0.028913285304237958,0.1700390691441452,0.2015163927247184,40,50,True
normal,JP,momentum,60,0.015254459484422299,0.033689863497187736,0.183547987256909,0.21752605721770651,8,18,False
normal,JP,momentum,252,0.014088309817335594,0.02888130342308809,0.1699450007383318,0.20140491054650905,35,45,False
normal,JP,extended,22,0.014565820650659462,0.02914901080009667,0.17073081388559017,0.20233619199605007,33,43,True
normal,JP,extended,60,0.014990522859955733,0.030669785591091223,0.175127909497086,0.20754726995921616,28,38,False
normal,JP,extended,252,0.016270414163943075,0.03481471447296712,0.18658701486655274,0.22112766409763526,10,20,False
911,US,core,22,0.013240243672055584,0.023057609796524048,0.1518473192985487,0.16971251467880932,39,49,True
911,US,core,60,0.014225279777890685,0.024679837748408318,0.1570981737385588,0.1755811445324219,29,39,False
911,US,core,252,0.015313388564502562,0.026994986459612846,0.16430150647411448,0.1836319663596797,61,71,False
911,US,momentum,22,0.012864740427605591,0.02219437249004841,0.14897774882662987,0.16650533247047608,31,41,True
911,US,momentum,60,0.01705142318508267,0.02975529059767723,0.17249721277628213,0.19279191684504288,19,29,False
911,US,momentum,252,0.022972021927473323,0.03978829085826874,0.19947002099570305,0.22293813959045117,20,30,False
911,US,extended,22,0.014580255589421214,0.02649654634296894,0.16277759430786048,0.1819287623315855,19,29,True
911,US,extended,60,0.02094025694323253,0.03670305386185646,0.1915804089846693,0.21412029611176506,25,35,False
911,US,extended,252,0.027378577441551696,0.04599468410015106,0.21446370477719645,0.23969586564456166,6,16,False
911,KR,core,22,0.013037959983254388,0.031069980934262276,0.1762667955880248,0.16149715250876756,14,24,True
911,KR,core,60,0.013143440696879663,0.03129782900214195,0.17691192455449534,0.16208822521045452,17,27,False
911,KR,core,252,0.01933781677593608,0.04647595435380936,0.21558282911109436,0.19751884020515606,12,22,False
911,KR,momentum,22,0.012572553863565294,0.030173050239682198,0.173703920539113,0.15914902437008852,14,24,True
911,KR,momentum,60,0.013485970698775475,0.032411545515060425,0.18003206492709856,0.16494692462642835,13,23,False
911,KR,momentum,252,0.01993996983505391,0.04842763394117355,0.2200628032131253,0.2016234309670033,6,16,False
911,KR,extended,22,0.018144144845934684,0.04452681913971901,0.21101380129531241,0.1933326576656678,15,25,True
911,KR,extended,60,0.018333800294297323,0.044553857296705246,0.21107784657492148,0.19339133650108878,7,17,False
911,KR,extended,252,0.020989383589964616,0.05022982880473137,0.2241201246324684,0.20534078370976375,21,31,False
911,JP,core,22,0.012353678663754716,0.03583063930273056,0.18928982050843662,0.15809434110517376,17,27,False
911,JP,core,60,0.011950493892089508,0.0347537063062191,0.1864234553475717,0.15570036075136193,19,29,True
911,JP,core,252,0.012812415260586404,0.03760828822851181,0.19392856676517012,0.16196860930957352,28,38,False
911,JP,momentum,22,0.01236476886317179,0.035306137055158615,0.18789926738235252,0.15693295493211112,24,34,False
911,JP,momentum,60,0.011685211785513011,0.03358813747763634,0.18327067331991637,0.15306716581266108,22,32,True
911,JP,momentum,252,0.012466958123592666,0.03548748046159744,0.1883812049508821,0.15733546787309158,25,35,False
911,JP,extended,22,0.013991855224343458,0.040570810437202454,0.20142196601477785,0.16822707589706726,12,22,False
911,JP,extended,60,0.013109912082140698,0.03805025294423103,0.1950647256804695,0.16291752613258365,15,25,True
911,JP,extended,252,0.013398950873053485,0.03967979550361633,0.19919787649819332,0.16636952240719174,49,59,False
gfc,US,core,22,0.019871601428660422,0.015244796248783629,0.12346981846179397,0.218118835930082,6,16,False
gfc,US,core,60,0.019271370942819575,0.013654021245698292,0.11685042412160315,0.2064251717939242,13,23,False
gfc,US,core,252,0.01872116729312002,0.01393418996576294,0.11804317222477259,0.20853225214005455,27,37,True
gfc,US,momentum,22,0.020440018372149465,0.016398806436603287,0.12805782525583687,0.22622389928583322,8,18,True
gfc,US,momentum,60,0.022443934356590416,0.018271905195665548,0.13517361194081134,0.2387944782968786,3,13,False
gfc,US,momentum,252,0.022328833635160365,0.01795224570836204,0.13398599157678115,0.23669645649238974,3,13,False
gfc,US,extended,22,0.021533532293903975,0.01671700211486731,0.12929424617536314,0.22840813098752738,37,47,False
gfc,US,extended,60,0.02119107993423273,0.017097617644237808,0.1307578600584048,0.2309937163588944,42,52,True
gfc,US,extended,252,0.026018070029384055,0.021593743289609356,0.1469480924996971,0.25959499477273495,8,18,False
gfc,KR,core,22,0.014488064315377365,0.016862160376002713,0.12985437824260365,0.1795681005503628,36,46,True
gfc,KR,core,60,0.01562050045892024,0.018840204804174362,0.13725962367840186,0.1898083856682908,19,29,False
gfc,KR,core,252,0.01485964469633009,0.016888762313512065,0.12995677006480352,0.17970969227236058,12,22,False
gfc,KR,momentum,22,0.013736057989301019,0.015676239204983556,0.12520478802082594,0.1731384514637351,34,44,True
gfc,KR,momentum,60,0.014538225786859482,0.017142513706799475,0.1309294173435274,0.1810547098736895,12,22,False
gfc,KR,momentum,252,0.015377019617443585,0.017736743174252972,0.13317936189640847,0.18416602791450037,14,24,False
gfc,KR,extended,22,0.016090054386110407,0.01891912459846466,0.13754680666995672,0.19020551439819416,20,30,False
gfc,KR,extended,60,0.016082245237329842,0.01944511071328194,0.13944572586762444,0.192831419801143,12,22,True
gfc,KR,extended,252,0.01739904983152267,0.02102437759599378,0.14499785310582905,0.20050913506705179,4,14,False
gfc,JP,core,22,0.011813443778955768,0.014422967306032836,0.12009566184914978,0.17166742229555845,53,63,False
gfc,JP,core,60,0.011958326581483273,0.014688713076384927,0.12119700292119134,0.17324170383074897,57,67,False
gfc,JP,core,252,0.011663495555241515,0.014516470874640865,0.12048431831710077,0.1722229765344405,46,56,True
gfc,JP,momentum,22,0.01131132344211258,0.014235970353036516,0.11931458611557848,0.1705509351907351,90,100,True
gfc,JP,momentum,60,0.011853836288236932,0.01431739794067767,0.11965533007932866,0.17103800222562301,37,47,False
gfc,JP,momentum,252,0.01380608255637513,0.01617812688051448,0.1271932669848592,0.1818128976554378,16,26,False
gfc,JP,extended,22,0.01278075344033592,0.015613182583590027,0.12495272060807111,0.17861021060484317,23,33,True
gfc,JP,extended,60,0.015395187340785129,0.01721666181678714,0.13121227866308427,0.18755776274343122,11,21,False
gfc,JP,extended,252,0.013492763334088578,0.015950746204598472,0.12629626530501542,0.18053070341292646,28,38,False
covid,US,core,22,0.018988625863791724,0.012137431610211072,0.1101700123369291,0.20118115574052273,11,21,False
covid,US,core,60,0.016448528206977786,0.011396476235913944,0.106754277710242,0.1949436921574358,19,29,False
covid,US,core,252,0.016289950152310658,0.010600940586183685,0.10296086664075237,0.18801655466356984,31,41,True
covid,US,momentum,22,0.015807539982514454,0.010868615736384469,0.10425265309832914,0.1903754823517184,36,46,True
covid,US,momentum,60,0.016420993093255634,0.010871493947658553,0.10426645596887706,0.19040068773556526,32,42,False
covid,US,momentum,252,0.017864109762326334,0.012425025251795011,0.11146759629436824,0.20355067022718368,7,17,False
covid,US,extended,22,0.021762315921575136,0.01325010798542375,0.11510911333289026,0.21020043444993936,5,15,False
covid,US,extended,60,0.019680809334605476,0.011556342221706747,0.1075004281618729,0.19630623543968884,20,30,False
covid,US,extended,252,0.01843763273555414,0.011398724025960668,0.10676480878273224,0.19496292291987136,22,32,True
covid,KR,core,22,0.012413092873855924,0.01002242952509194,0.10011208590024498,0.16706905784206097,32,42,True
covid,KR,core,60,0.012453313321618057,0.01027723803203933,0.10137671256464328,0.16917949219614584,21,31,False
covid,KR,core,252,0.013375833447250924,0.011021140749965396,0.10498162010925063,0.17519543424419595,23,33,False
covid,KR,momentum,22,0.012373258807459951,0.010097120736478542,0.10048443022856537,0.16769043352878185,31,41,True
covid,KR,momentum,60,0.012866773571516379,0.010498742922684368,0.1024633746123694,0.17099293562681442,18,28,False
covid,KR,momentum,252,0.013039899125266192,0.010828738370720221,0.10406122523021763,0.17365946080103023,16,26,False
covid,KR,extended,22,0.01295920427872648,0.01027519513225677,0.10136663746221511,0.1691626786630424,30,40,True
covid,KR,extended,60,0.015708030123026035,0.013447595079790573,0.11596376596978514,0.19352265962866974,1,11,False
covid,KR,extended,252,0.013778877947903388,0.010963690037630043,0.10470763863578268,0.17473820846344376,33,43,False
covid,JP,core,22,0.0200449377336157,0.01127963351810577,0.10620562122584978,0.20416712867286047,18,28,False
covid,JP,core,60,0.01928149925849162,0.010820369130959072,0.10402100274873703,0.19996747072095888,20,30,True
covid,JP,core,252,0.021343749381412026,0.012171783453344551,0.11032580590805367,0.21208767248643712,11,21,False
covid,JP,momentum,22,0.018890582392815894,0.010444512777809818,0.10219839916015683,0.19646374147297535,18,28,False
covid,JP,momentum,60,0.018805372925639514,0.010502537911188901,0.10248189203955553,0.19700872135744824,20,30,True
covid,JP,momentum,252,0.02192861883380694,0.012697325458274726,0.1126824096155223,0.2166179507035432,12,22,False
covid,JP,extended,22,0.01967134737968278,0.01116528046788905,0.10566589027688153,0.20312956289399842,33,43,False
covid,JP,extended,60,0.018778697865111892,0.010288616817709541,0.10143281967742651,0.19499200991154025,55,65,True
covid,JP,extended,252,0.021810913666057297,0.012095078147916613,0.10997762540539036,0.2114183386727638,8,18,False
